113,90,184,111,127,124,0,0,
112,85,179,118,117,125,0,0,
108,84,181,120,115,127,0,0,
117,96,168,131,121,125,0,0,
112,87,179,108,122,120,0,0,
116,83,180,120,115,119,0,0,
113,91,174,121,120,122,0,0,
111,91,174,112,124,122,0,0,
107,83,180,107,110,125,0,0,
113,89,173,134,122,124,0,0,
111,87,176,113,114,128,0,0,
110,86,175,115,120,128,0,0,
108,87,173,118,121,132,0,0,
112,88,181,117,130,138,0,0,
110,85,176,113,130,143,0,0,
113,83,180,122,110,140,0,0,
115,89,170,120,119,137,0,0,
115,85,177,116,121,132,0,0,
113,85,181,120,119,127,0,0,
110,85,182,112,118,129,0,0,
108,88,173,114,122,128,0,0,
110,80,182,118,118,135,0,0,
111,91,170,125,117,138,0,0,
112,87,175,114,115,138,0,0,
108,85,176,117,123,134,0,0,
107,85,177,118,116,136,0,0,
111,87,179,113,124,142,0,0,
114,83,177,115,122,142,0,0,
110,85,179,122,118,138,0,0,
114,88,172,118,119,137,0,0,
114,86,176,118,119,133,0,0,
115,81,178,116,116,130,0,0,
113,88,170,121,120,126,0,0,
113,86,182,114,115,123,0,0,
106,85,179,119,111,127,0,0,
112,85,178,115,118,130,0,0,
110,84,177,116,120,129,0,0,
112,83,177,118,118,131,0,0,
110,87,176,120,121,132,0,0,
109,88,180,113,122,137,0,0,
111,88,172,115,121,138,0,0,
110,79,185,118,122,136,0,0,
115,88,172,126,121,134,0,0,
113,86,178,116,117,129,0,0,
113,84,176,113,118,125,0,0,
113,84,177,120,117,125,0,0,
110,85,183,118,120,125,0,0,
106,86,177,112,117,125,0,0,
111,80,180,120,120,127,0,0,
111,86,173,121,120,132,0,0,
112,88,172,115,121,132,0,0,
109,84,177,120,120,133,0,0,
110,85,175,116,115,136,0,0,
108,86,182,119,127,140,0,0,
115,85,177,116,125,147,0,0,
113,88,175,120,119,140,0,0,
113,85,172,115,118,136,0,0,
115,84,177,123,116,134,0,0,
117,86,178,120,111,132,0,0,
112,86,178,113,120,128,0,0,
112,82,178,113,119,125,0,0,
112,87,173,120,113,127,0,0,
113,87,176,121,117,128,0,0,
110,86,175,117,116,128,0,0,
112,87,176,118,119,129,0,0,
110,86,177,117,121,129,0,0,
110,83,179,113,118,129,0,0,
109,86,176,120,123,131,0,0,
113,87,174,117,127,135,0,0,
114,84,182,120,122,128,0,0,
109,88,172,115,119,123,0,0,
113,82,177,120,118,120,0,0,
116,84,179,118,120,120,0,0,
106,85,180,118,120,117,0,0,
110,83,175,119,116,116,0,0,
111,85,175,108,109,119,0,0,
107,83,175,124,123,116,0,0,
108,86,176,121,117,114,0,0,
107,84,176,117,122,118,0,0,
106,83,179,120,118,121,0,0,
108,82,183,116,123,123,0,0,
111,86,173,118,130,128,0,0,
110,82,179,121,121,126,0,0,
110,86,169,115,111,122,0,0,
113,80,175,120,119,117,0,0,
111,82,180,119,119,117,0,0,
110,84,179,114,119,115,0,0,
108,85,173,118,120,117,0,0,
109,82,180,120,118,120,0,0,
109,85,171,117,119,117,0,0,
109,81,177,118,117,118,0,0,
108,82,174,120,120,118,0,0,
110,87,175,123,120,120,0,0,
111,83,178,113,128,121,0,0,
108,83,178,113,128,122,0,0,
113,84,175,128,121,124,0,0,
112,86,172,114,117,122,0,0,
112,83,174,117,119,120,0,0,
114,80,183,120,117,116,0,0,
112,86,182,115,117,116,0,0,
107,84,174,110,119,117,0,0,
111,78,180,121,122,120,0,0,
110,85,171,121,116,121,0,0,
115,83,175,120,118,121,0,0,
108,84,178,117,124,122,0,0,
107,80,177,113,121,125,0,0,
111,83,178,123,120,127,0,0,
111,82,183,114,126,129,0,0,
113,90,167,124,126,135,0,0,
113,80,178,113,115,132,0,0,
114,82,174,120,117,127,0,0,
113,83,178,120,120,127,0,0,
112,84,178,110,117,129,0,0,
106,86,173,117,120,128,0,0,
113,79,181,114,122,136,0,0,
110,86,168,121,122,135,0,0,
108,80,177,118,114,138,0,0,
109,81,175,118,120,136,0,0,
108,84,171,117,120,137,0,0,
106,82,183,114,125,141,0,0,
111,84,173,120,121,147,0,0,
112,83,181,120,107,149,0,0,
114,86,171,119,120,142,0,0,
112,79,179,117,118,140,0,0,
113,80,178,120,117,135,0,0,
118,85,173,120,113,137,0,0,
108,85,179,112,123,128,0,0,
111,86,173,110,110,129,0,0,
109,75,183,115,119,133,0,0,
109,85,171,127,121,136,0,0,
110,82,176,116,117,139,0,0,
110,80,176,118,118,139,0,0,
109,80,175,117,117,137,0,0,
110,85,195,124,122,140,0,0,
109,86,174,111,116,143,0,0,
112,82,180,113,120,143,0,0,
115,80,178,122,116,138,0,0,
113,83,175,121,119,140,0,0,
113,83,176,118,118,136,0,0,
113,82,177,117,121,133,0,0,
112,83,181,115,111,126,0,0,
108,81,175,117,119,126,0,0,
112,84,176,114,114,131,0,0,
110,89,175,128,119,133,0,0,
109,82,176,107,119,133,0,0,
106,78,178,121,120,130,0,0,
108,84,176,120,119,127,0,0,
111,85,183,113,120,128,0,0,
108,81,178,111,120,131,0,0,
108,80,181,117,120,131,0,0,
108,88,171,128,121,125,0,0,
110,80,176,111,117,122,0,0,
113,78,177,120,117,122,0,0,
113,79,179,121,120,120,0,0,
107,83,184,116,116,116,0,0,
109,87,171,113,120,116,0,0,
112,74,182,112,121,118,0,0,
105,84,172,133,126,117,0,0,
106,85,176,122,108,122,0,0,
107,86,174,116,120,122,0,0,
107,84,176,116,119,122,0,0,
109,80,181,116,120,122,0,0,
110,81,179,119,120,124,0,0,
112,84,179,127,122,120,0,0,
110,87,169,113,120,120,0,0,
112,82,177,121,116,115,0,0,
111,80,180,119,119,115,0,0,
112,85,172,118,118,112,0,0,
109,86,177,118,113,107,0,0,
104,80,180,108,115,109,0,0,
109,81,177,129,120,112,0,0,
110,86,173,122,115,113,0,0,
106,86,176,119,124,116,0,0,
106,84,178,118,118,120,0,0,
110,83,184,117,123,125,0,0,
112,83,172,118,123,123,0,0,
110,83,181,119,124,122,0,0,
111,89,169,125,122,121,0,0,
109,86,176,118,119,120,0,0,
112,82,178,118,118,120,0,0,
111,86,177,120,115,120,0,0,
111,86,180,117,116,120,0,0,
107,84,174,107,112,121,0,0,
112,83,184,131,122,126,0,0,
109,89,168,111,116,127,0,0,
113,80,179,123,120,130,0,0,
106,87,177,120,123,131,0,0,
109,87,183,113,118,134,0,0,
111,83,175,117,119,132,0,0,
114,84,181,118,119,133,0,0,
116,92,172,131,122,133,0,0,
110,85,180,108,124,133,0,0,
112,84,174,118,115,129,0,0,
114,82,176,118,115,131,0,0,
114,88,179,118,116,126,0,0,
112,87,174,108,124,125,0,0,
113,83,174,111,115,129,0,0,
109,81,178,124,117,129,0,0,
108,86,174,120,115,137,0,0,
113,84,176,118,117,139,0,0,
111,84,178,120,119,134,0,0,
112,85,175,118,120,136,0,0,
110,83,177,112,124,140,0,0,
112,81,176,113,116,141,0,0,
115,80,181,125,115,138,0,0,
116,89,169,123,120,136,0,0,
113,82,179,119,116,135,0,0,
116,83,177,115,116,129,0,0,
111,83,178,119,120,126,0,0,
113,86,177,117,119,125,0,0,
110,88,174,119,115,124,0,0,
113,81,181,118,115,129,0,0,
109,85,173,118,120,128,0,0,
112,83,177,119,117,129,0,0,
110,84,176,119,124,126,0,0,
109,86,176,119,120,130,0,0,
111,84,179,118,122,134,0,0,
112,82,179,116,121,134,0,0,
113,82,177,122,121,130,0,0,
111,88,172,118,121,130,0,0,
112,84,176,119,117,130,0,0,
113,83,176,118,118,130,0,0,
111,84,177,118,116,127,0,0,
111,85,177,116,120,127,0,0,
113,86,176,117,104,127,0,0,
112,86,173,120,118,131,0,0,
110,83,177,120,116,133,0,0,
112,85,176,120,121,133,0,0,
107,87,175,119,121,132,0,0,
109,83,182,111,125,137,0,0,
106,80,178,114,122,138,0,0,
112,83,179,120,121,136,0,0,
112,90,170,124,123,134,0,0,
109,86,176,116,117,135,0,0,
112,83,179,117,114,133,0,0,
112,87,173,120,121,128,0,0,
109,84,180,111,116,130,0,0,
107,90,174,120,116,130,0,0,
113,80,181,113,120,132,0,0,
110,89,172,123,119,133,0,0,
111,84,177,119,120,138,0,0,
110,84,176,121,120,136,0,0,
110,87,174,117,117,134,0,0,
108,87,182,115,125,136,0,0,
112,88,171,117,117,141,0,0,
111,81,183,121,122,138,0,0,
110,92,170,124,118,129,0,0,
113,84,176,115,116,127,0,0,
113,82,179,116,120,123,0,0,
110,85,175,117,114,115,0,0,
114,88,180,118,113,113,0,0,
108,83,179,108,115,117,0,0,
113,83,179,125,122,116,0,0,
109,87,175,116,120,118,0,0,
113,85,176,119,121,120,0,0,
106,85,178,118,124,120,0,0,
107,85,175,115,120,122,0,0,
109,82,181,113,120,126,0,0,
113,84,174,115,123,126,0,0,
110,78,179,120,120,122,0,0,
108,86,171,120,119,121,0,0,
111,82,176,119,118,119,0,0,
112,82,179,117,118,121,0,0,
111,84,176,119,116,118,0,0,
109,83,172,115,120,117,0,0,
107,82,179,116,110,119,0,0,
109,87,174,125,118,116,0,0,
107,84,177,119,116,118,0,0,
109,82,176,118,120,119,0,0,
105,82,176,119,120,122,0,0,
106,83,182,118,126,129,0,0,
108,88,172,116,129,130,0,0,
111,77,181,118,112,127,0,0,
108,90,170,131,119,123,0,0,
114,84,178,115,118,122,0,0,
111,82,180,118,120,122,0,0,
109,86,173,114,118,122,0,0,
110,85,171,113,121,123,0,0,
108,78,181,110,106,122,0,0,
111,85,177,134,117,123,0,0,
109,89,173,116,118,122,0,0,
109,83,178,119,122,125,0,0,
107,85,175,119,120,126,0,0,
108,81,182,114,126,132,0,0,
110,89,177,120,120,132,0,0,
109,82,182,112,120,129,0,0,
110,84,174,125,118,131,0,0,
110,86,175,120,119,131,0,0,
112,87,177,120,116,129,0,0,
113,87,175,115,118,124,0,0,
111,86,179,116,118,124,0,0,
103,85,180,116,111,125,0,0,
115,87,177,119,119,126,0,0,
109,87,177,120,124,127,0,0,
110,88,175,116,119,128,0,0,
106,85,175,114,123,132,0,0,
107,82,179,118,115,135,0,0,
109,89,176,120,127,138,0,0,
114,86,173,117,120,140,0,0,
114,86,178,122,120,135,0,0,
111,89,175,121,123,135,0,0,
112,87,177,115,118,131,0,0,
112,84,181,120,118,129,0,0,
112,91,173,120,120,129,0,0,
108,85,179,107,119,130,0,0,
106,89,175,121,109,133,0,0,
114,84,180,113,120,135,0,0,
109,85,177,120,119,137,0,0,
114,86,176,120,116,142,0,0,
114,86,177,120,123,141,0,0,
110,89,176,119,122,141,0,0,
110,87,172,117,119,142,0,0,
110,86,176,108,126,147,0,0,
111,82,180,114,117,145,0,0,
118,83,179,122,114,140,0,0,
115,89,173,120,124,136,0,0,
115,88,176,119,118,133,0,0,
112,84,177,114,120,131,0,0,
115,87,174,122,113,127,0,0,
116,87,178,113,116,125,0,0,
109,87,175,120,120,127,0,0,
113,82,181,120,116,129,0,0,
110,89,174,120,123,128,0,0,
112,85,176,119,119,129,0,0,
112,86,177,120,126,128,0,0,
108,86,177,119,121,128,0,0,
108,85,181,114,124,131,0,0,
112,90,174,120,119,135,0,0,
113,81,184,111,115,134,0,0,
114,92,166,129,122,127,0,0,
112,83,180,115,120,123,0,0,
113,85,176,115,120,119,0,0,
112,85,176,118,118,120,0,0,
111,87,181,117,114,117,0,0,
108,87,173,116,118,118,0,0,
113,81,182,122,120,116,0,0,
109,90,170,120,119,115,0,0,
112,85,175,119,120,120,0,0,
109,84,175,118,122,120,0,0,
108,87,183,118,122,124,0,0,
112,84,182,120,115,125,0,0,
114,87,175,109,124,125,0,0,
114,88,176,134,126,123,0,0,
112,87,173,110,120,116,0,0,
112,85,175,121,117,113,0,0,
111,88,176,121,120,114,0,0,
112,86,182,111,115,114,0,0,
110,86,175,112,124,116,0,0,
111,81,183,126,121,116,0,0,
110,93,164,120,118,117,0,0,
109,81,180,116,120,120,0,0,
107,82,178,116,120,121,0,0,
110,84,182,118,120,124,0,0,
112,88,177,122,120,126,0,0,
111,88,174,112,128,130,0,0,
113,88,177,130,128,128,0,0,
112,86,174,109,119,127,0,0,
112,84,177,120,119,126,0,0,
112,84,179,120,121,125,0,0,
112,90,177,115,116,125,0,0,
108,84,177,106,125,126,0,0,
114,81,182,127,115,129,0,0,
110,94,163,122,122,127,0,0,
106,83,178,114,115,129,0,0,
108,83,176,115,117,127,0,0,
110,82,179,120,117,129,0,0,
115,86,180,119,126,132,0,0,
105,92,171,113,125,137,0,0,
110,79,183,118,114,146,0,0,
115,88,170,123,115,136,0,0,
113,83,178,116,120,136,0,0,
116,84,180,122,116,134,0,0,
114,93,171,116,119,131,0,0,
111,86,178,114,121,135,0,0,
110,82,181,111,116,133,0,0,
109,91,172,135,115,132,0,0,
108,88,176,112,119,135,0,0,
110,84,176,116,114,136,0,0,
112,84,175,120,118,133,0,0,
113,88,182,120,122,134,0,0,
112,90,173,116,121,136,0,0,
110,81,185,114,121,138,0,0,
111,91,174,130,124,135,0,0,
114,85,174,109,116,137,0,0,
114,83,176,117,119,131,0,0,
114,85,178,120,120,128,0,0,
116,87,180,118,115,126,0,0,
109,87,168,105,123,124,0,0,
112,80,186,125,120,131,0,0,
111,93,167,126,120,133,0,0,
111,86,177,115,117,135,0,0,
110,83,176,114,120,135,0,0,
112,83,179,120,118,133,0,0,
110,87,188,118,127,138,0,0,
110,85,176,109,123,138,0,0,
115,83,181,126,119,136,0,0,
116,93,167,120,120,132,0,0,
110,83,179,120,120,133,0,0,
113,83,177,118,120,130,0,0,
108,88,174,118,120,127,0,0,
113,90,186,119,115,126,0,0,
108,88,179,115,116,127,0,0,
115,85,179,120,118,131,0,0,
109,90,172,119,122,129,0,0,
111,86,176,118,118,133,0,0,
111,85,175,116,121,133,0,0,
111,86,176,120,119,137,0,0,
113,91,180,116,127,140,0,0,
109,91,176,125,121,141,0,0,
109,83,186,111,117,139,0,0,
112,94,165,123,120,132,0,0,
114,84,181,118,117,132,0,0,
114,84,178,114,118,131,0,0,
111,88,175,120,117,126,0,0,
113,89,177,112,115,124,0,0,
109,86,177,113,111,128,0,0,
110,88,178,128,120,126,0,0,
110,86,175,111,115,131,0,0,
114,83,176,119,120,133,0,0,
111,85,177,120,120,128,0,0,
111,86,179,116,122,126,0,0,
109,86,174,115,117,129,0,0,
115,84,180,124,113,122,0,0,
110,93,170,132,128,115,0,0,
112,85,177,108,118,118,0,0,
113,83,177,117,120,113,0,0,
110,86,177,120,118,112,0,0,
113,86,185,115,113,110,0,0,
110,84,178,109,123,107,0,0,
110,82,180,129,124,111,0,0,
108,91,168,120,119,111,0,0,
109,87,173,118,120,117,0,0,
109,83,181,115,119,121,0,0,
108,82,180,116,124,122,0,0,
113,89,174,117,124,121,0,0,
112,80,181,121,119,120,0,0,
112,92,168,128,120,121,0,0,
110,86,178,118,120,120,0,0,
112,85,181,117,113,121,0,0,
112,88,183,113,119,120,0,0,
110,92,171,115,121,119,0,0,
111,78,183,113,114,121,0,0,
109,91,168,132,115,123,0,0,
109,88,176,117,119,126,0,0,
108,87,178,118,121,126,0,0,
110,86,179,120,121,127,0,0,
111,90,180,120,123,128,0,0,
111,84,182,104,127,131,0,0,
111,90,173,130,125,131,0,0,
111,87,173,110,119,124,0,0,
111,85,177,118,114,127,0,0,
114,86,176,122,120,124,0,0,
109,88,181,113,112,126,0,0,
107,87,174,108,117,125,0,0,
112,82,182,124,120,124,0,0,
112,89,174,122,118,127,0,0,
112,88,174,117,118,128,0,0,
109,87,177,119,121,131,0,0,
110,89,175,117,121,137,0,0,
111,88,177,118,122,136,0,0,
113,79,181,105,120,133,0,0,
115,88,174,136,123,133,0,0,
110,89,174,111,122,132,0,0,
111,87,175,118,118,130,0,0,
113,85,177,118,120,130,0,0,
113,86,180,114,116,131,0,0,
108,89,174,117,120,129,0,0,
